,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths,FIPS,Areaname,Land Area (Square Miles),Population per Square Mile
253,CO,Cheyenne,15,1848,Unreliable,Unreliable,0.00%,08017,"Cheyenne, CO",1778.28,1.0392064241851677
254,CO,Clear Creek,57,9436,604.07,505.96,0.00%,08019,"Clear Creek, CO",395.23,23.874705867469572
255,CO,Conejos,83,8129,1021.04,830.07,0.00%,08021,"Conejos, CO",1287.39,6.314325884153209
256,CO,Costilla,35,3721,940.61,662.62,0.00%,08023,"Costilla, CO",1226.95,3.03272341986226
257,CO,Crowley,51,5694,895.68,897.68,0.00%,08025,"Crowley, CO",787.42,7.231210789667522
258,CO,Custer,46,4602,999.57,619.34,0.00%,08027,"Custer, CO",738.63,6.230453677754762
259,CO,Delta,388,30442,1274.55,781.24,0.01%,08029,"Delta, CO",1142.05,26.655575500197017
260,CO,Denver,4604,693060,664.3,725.93,0.17%,08031,"Denver, CO",153.0,4529.803921568628
261,CO,Dolores,20,2056,972.76,701.27,0.00%,08033,"Dolores, CO",1067.05,1.9268075535354483
262,CO,Douglas,1379,328632,419.62,513.75,0.05%,08035,"Douglas, CO",840.25,391.1121689973222
263,CO,Eagle,111,53989,205.6,299.93,0.00%,08037,"Eagle, CO",1684.53,32.04988928662594
264,CO,El Paso,4705,688284,683.58,737.6,0.17%,08041,"El Paso, CO",2126.8,323.6242241865713
265,CO,Elbert,143,25231,566.76,577.77,0.01%,08039,"Elbert, CO",1850.85,13.632114974201043
266,CO,Fremont,565,47446,1190.83,812.17,0.02%,08043,"Fremont, CO",1533.07,30.9483585224419
267,CO,Garfield,331,58887,562.09,630.41,0.01%,08045,"Garfield, CO",2947.56,19.97821927289012
268,CO,Gilpin,29,5931,488.96,448.71,0.00%,08047,"Gilpin, CO",149.9,39.566377585056706
269,CO,Grand,48,15008,319.83,330.95,0.00%,08049,"Grand, CO",1846.33,8.1285577334496
270,CO,Gunnison,73,16408,444.9,552.67,0.00%,08051,"Gunnison, CO",3239.1,5.065604643265105
271,CO,Hinsdale,Suppressed,788,Suppressed,Suppressed,Suppressed,08053,"Hinsdale, CO",1117.25,0.705303199820989
272,CO,Huerfano,102,6677,1527.63,933.56,0.00%,08055,"Huerfano, CO",1591.0,4.196731615336266
273,CO,Jackson,12,1357,Unreliable,Unreliable,0.00%,08057,"Jackson, CO",1613.72,0.8409141610688348
274,CO,Jefferson,4348,571837,760.36,655.87,0.16%,08059,"Jefferson, CO",764.21,748.2720718127216
275,CO,Kiowa,21,1373,1529.5,831.52,0.00%,08061,"Kiowa, CO",1767.77,0.7766847497129151
276,CO,Kit Carson,76,8195,927.39,655.02,0.00%,08063,"Kit Carson, CO",2160.82,3.792541720272859
277,CO,La Plata,348,55623,625.64,594.67,0.01%,08067,"La Plata, CO",1692.08,32.872559217058296
278,CO,Lake,43,7618,564.45,612.14,0.00%,08065,"Lake, CO",376.91,20.211721631158632
279,CO,Larimer,2297,339993,675.6,623.39,0.08%,08069,"Larimer, CO",2596.0,130.96802773497689
280,CO,Las Animas,188,14103,1333.05,924.74,0.01%,08071,"Las Animas, CO",4772.67,2.954949745111227
281,CO,Lincoln,56,5643,992.38,676.74,0.00%,08073,"Lincoln, CO",2577.63,2.189220330303418
282,CO,Logan,263,21919,1199.87,905.98,0.01%,08075,"Logan, CO",1838.55,11.921894971580866
283,CO,Mesa,1511,150083,1006.78,775.84,0.06%,08077,"Mesa, CO",3328.97,45.08391484453149
284,CO,Mineral,10,732,Unreliable,Unreliable,0.00%,08079,"Mineral, CO",875.67,0.8359313439994519
285,CO,Moffat,103,13109,785.72,745.5,0.00%,08081,"Moffat, CO",4743.29,2.7636935544737935
286,CO,Montezuma,260,26999,963,757.56,0.01%,08083,"Montezuma, CO",2029.53,13.303080023453706
287,CO,Montrose,445,41471,1073.04,691.43,0.02%,08085,"Montrose, CO",2240.7,18.5080555183648
288,CO,Morgan,273,28274,965.55,768.23,0.01%,08087,"Morgan, CO",1280.43,22.081644447568394
289,CO,Otero,219,18295,1197.05,832.68,0.01%,08089,"Otero, CO",1261.96,14.497289929950236
290,CO,Ouray,28,4857,576.49,434.02,0.00%,08091,"Ouray, CO",541.59,8.96803855314906
291,CO,Park,109,17166,634.98,682.09,0.00%,08093,"Park, CO",2193.85,7.824600588007384
292,CO,Phillips,51,4288,1189.37,702.04,0.00%,08095,"Phillips, CO",687.93,6.233192330615034
293,CO,Pitkin,50,17752,281.66,255.37,0.00%,08097,"Pitkin, CO",970.7,18.287833522200472
294,CO,Prowers,154,11922,1291.73,1036.81,0.01%,08099,"Prowers, CO",1638.4,7.276611328125
295,CO,Pueblo,1721,165123,1042.25,816.4,0.06%,08101,"Pueblo, CO",2386.1,69.20204517832447
296,CO,Rio Blanco,52,6545,794.5,693.2,0.00%,08103,"Rio Blanco, CO",3220.93,2.0320218073661955
297,CO,Rio Grande,137,11479,1193.48,860.35,0.00%,08105,"Rio Grande, CO",911.96,12.587174876091057
298,CO,Routt,111,24648,450.34,486.42,0.00%,08107,"Routt, CO",2362.03,10.435091848960427
299,CO,Saguache,46,6389,719.99,633.95,0.00%,08109,"Saguache, CO",3168.53,2.0163924595948277
300,CO,San Juan,Suppressed,694,Suppressed,Suppressed,Suppressed,08111,"San Juan, CO",387.49,1.791013961650623
301,CO,San Miguel,24,8017,299.36,223.82,0.00%,08113,"San Miguel, CO",1286.61,6.231103442379587
302,CO,Sedgwick,31,2407,1287.91,647.16,0.00%,08115,"Sedgwick, CO",548.04,4.392015181373623
303,CO,Summit,65,30374,214,284.69,0.00%,08117,"Summit, CO",608.36,49.92767440331382
304,CO,Teller,167,24043,694.59,624.94,0.01%,08119,"Teller, CO",557.06,43.160521308297135
305,CO,Washington,60,4908,1222.49,754.44,0.00%,08121,"Washington, CO",2518.03,1.9491427822543812
306,CO,Weld,1758,294932,596.07,662.85,0.06%,08123,"Weld, CO",3987.24,73.96896098554389
307,CO,Yuma,104,10103,1029.4,690.33,0.00%,08125,"Yuma, CO",2364.41,4.2729475852326795
308,CT,Fairfield,6899,944177,730.69,585.21,0.25%,09001,"Fairfield, CT",624.89,1510.9491270463602
309,CT,Hartford,7984,892389,894.68,676.89,0.29%,09003,"Hartford, CT",735.1,1213.9695279553803
310,CT,Litchfield,1808,182571,990.3,662.35,0.07%,09005,"Litchfield, CT",920.56,198.32601894499
311,CT,Middlesex,1541,163329,943.49,641.43,0.06%,09007,"Middlesex, CT",369.3,442.26645004061737
312,CT,New Haven,7745,856875,903.87,685.9,0.28%,09009,"New Haven, CT",604.51,1417.470347885064
313,CT,New London,2462,269801,912.52,696.13,0.09%,09011,"New London, CT",664.88,405.7890145590182
314,CT,Tolland,1057,151118,699.45,609.31,0.04%,09013,"Tolland, CT",410.21,368.39179932229837
315,CT,Windham,1047,116192,901.09,749.05,0.04%,09015,"Windham, CT",512.91,226.53486966524343
316,DC,District Of Columbia,5037,681170,739.46,766,0.18%,11001,District of Columbia,61.05,11157.575757575758
317,DE,Kent,1618,174827,925.49,794.79,0.06%,10001,"Kent, DE",586.18,298.2479784366577
318,DE,New Castle,4678,556987,839.88,736,0.17%,10003,"New Castle, DE",426.29,1306.5917567852869
319,DE,Sussex,2578,220251,1170.48,749.47,0.09%,10005,"Sussex, DE",936.08,235.29078711221263
320,FL,Alachua,1946,263496,738.53,727.27,0.07%,12001,"Alachua, FL",875.02,301.1314027107952
321,FL,Baker,247,27937,884.13,865.35,0.01%,12003,"Baker, FL",585.23,47.736787246040016
322,FL,Bay,1924,183974,1045.8,850.4,0.07%,12005,"Bay, FL",758.46,242.5625609788255
323,FL,Bradford,314,26926,1166.16,870.62,0.01%,12007,"Bradford, FL",293.96,91.5974962579943
324,FL,Brevard,7315,579130,1263.1,769.77,0.27%,12009,"Brevard, FL",1015.66,570.2006577004116
325,FL,Broward,15282,1909632,800.26,627.08,0.56%,12011,"Broward, FL",1209.79,1578.4822159217715
326,FL,Calhoun,184,14423,1275.74,961.38,0.01%,12013,"Calhoun, FL",567.33,25.422593552253538
327,FL,Charlotte,2564,178465,1436.7,619.28,0.09%,12015,"Charlotte, FL",680.28,262.34050685012056
328,FL,Citrus,2503,143621,1742.78,845.69,0.09%,12017,"Citrus, FL",581.7,246.8987450575898
329,FL,Clay,1748,208311,839.13,783.23,0.06%,12019,"Clay, FL",604.36,344.68032298629953
330,FL,Collier,3273,365136,896.38,433.86,0.12%,12021,"Collier, FL",1998.32,182.72148604828055
331,FL,Columbia,772,69299,1114.01,867.33,0.03%,12023,"Columbia, FL",797.57,86.88767130157854
332,FL,Desoto,334,35800,932.96,672.75,0.01%,12027,"DeSoto, FL",637.06,56.195648761498134
333,FL,Dixie,204,16300,1251.53,889.21,0.01%,12029,"Dixie, FL",705.05,23.11892773562159
334,FL,Duval,8064,926255,870.6,827.44,0.29%,12031,"Duval, FL",762.19,1215.254726511762
335,FL,Escambia,3303,315187,1047.95,866.85,0.12%,12033,"Escambia, FL",656.46,480.1313103616366
336,FL,Flagler,1280,108310,1181.79,650.08,0.05%,12035,"Flagler, FL",485.46,223.10798006014915
337,FL,Franklin,145,11901,1218.39,900.31,0.01%,12037,"Franklin, FL",534.73,22.25609185944308
338,FL,Gadsden,464,46006,1008.56,842.34,0.02%,12039,"Gadsden, FL",516.33,89.10193093564193
339,FL,Gilchrist,162,17212,941.2,671.54,0.01%,12041,"Gilchrist, FL",349.68,49.22214596202242
340,FL,Glades,120,13970,858.98,574.76,0.00%,12043,"Glades, FL",806.01,17.33229116264066
341,FL,Gulf,183,15990,1144.47,868.93,0.01%,12045,"Gulf, FL",564.01,28.350561160263116
342,FL,Hamilton,130,14361,905.23,770.85,0.00%,12047,"Hamilton, FL",513.79,27.951108429514004
343,FL,Hardee,229,27360,836.99,725.51,0.01%,12049,"Hardee, FL",637.78,42.898805230643795
344,FL,Hendry,311,39290,791.55,766.28,0.01%,12051,"Hendry, FL",1152.75,34.083712860550854
345,FL,Hernando,2734,182835,1495.34,809.31,0.10%,12053,"Hernando, FL",472.54,386.9196258517797
346,FL,Highlands,1574,100917,1559.7,730.54,0.06%,12055,"Highlands, FL",1016.62,99.26717947709075
347,FL,Hillsborough,10640,1376238,773.12,726.35,0.39%,12057,"Hillsborough, FL",1020.21,1348.9752109859735
348,FL,Holmes,259,19487,1329.09,972.17,0.01%,12059,"Holmes, FL",478.78,40.70136597184511
349,FL,Indian River,2076,151563,1369.73,631.28,0.08%,12061,"Indian River, FL",502.87,301.39598703442243
350,FL,Jackson,610,48229,1264.8,914.78,0.02%,12063,"Jackson, FL",917.76,52.55077580195258
351,FL,Jefferson,191,13906,1373.51,936.8,0.01%,12065,"Jefferson, FL",598.1,23.250292593211835
352,FL,Lafayette,75,8617,870.37,799.44,0.00%,12067,"Lafayette, FL",543.41,15.85727167332217
353,FL,Lake,4110,335396,1225.42,699.7,0.15%,12069,"Lake, FL",938.38,357.420234872866
354,FL,Lee,6949,722336,962.02,559.33,0.25%,12071,"Lee, FL",784.51,920.7479828173
355,FL,Leon,1802,287822,626.08,661.45,0.07%,12073,"Leon, FL",666.85,431.6143060658319
356,FL,Levy,560,39961,1401.37,912.29,0.02%,12075,"Levy, FL",1118.21,35.73657899678951
357,FL,Liberty,59,8202,719.34,780.02,0.00%,12077,"Liberty, FL",835.56,9.816171190578775
358,FL,Madison,231,18224,1267.56,920.81,0.01%,12079,"Madison, FL",695.95,26.185789208994898
359,FL,Manatee,4055,375888,1078.78,638.23,0.15%,12081,"Manatee, FL",742.93,505.9534545650331
360,FL,Marion,5097,349020,1460.37,845.11,0.19%,12083,"Marion, FL",1584.55,220.2644283866082
361,FL,Martin,1994,158701,1256.45,593.88,0.07%,12085,"Martin, FL",543.46,292.0196518603025
362,FL,Miami-Dade,20277,2712945,747.42,588.64,0.74%,12086,"Miami-Dade, FL",1897.72,1429.581287018106
363,FL,Monroe,747,79077,944.65,661.11,0.03%,12087,"Monroe, FL",983.28,80.42164998779594
364,FL,Nassau,839,80622,1040.66,768.94,0.03%,12089,"Nassau, FL",648.64,124.2939072520967
365,FL,Okaloosa,1737,201170,863.45,752.52,0.06%,12091,"Okaloosa, FL",930.25,216.2536952432142
366,FL,Okeechobee,469,40314,1163.37,881.84,0.02%,12093,"Okeechobee, FL",768.91,52.43006333641129
367,FL,Orange,7960,1314367,605.61,665.9,0.29%,12095,"Orange, FL",903.43,1454.863132727494
368,FL,Osceola,2169,336015,645.51,654.55,0.08%,12097,"Osceola, FL",1327.45,253.1281780858036
369,FL,Palm Beach,14656,1443810,1015.09,575.42,0.53%,12099,"Palm Beach, FL",1969.76,732.9877751604256
370,FL,Pasco,6030,512368,1176.89,759.8,0.22%,12101,"Pasco, FL",746.89,686.0019547724564
371,FL,Pinellas,11843,960730,1232.71,707.13,0.43%,12103,"Pinellas, FL",273.8,3508.8750913075237
372,FL,Polk,6699,666149,1005.63,739.54,0.24%,12105,"Polk, FL",1797.84,370.52741067058247
373,FL,Putnam,962,72277,1330.99,915.09,0.04%,12107,"Putnam, FL",727.62,99.33344328083341
374,FL,Santa Rosa,1445,170497,847.52,777.8,0.05%,12113,"Santa Rosa, FL",1011.61,168.54024772392523
375,FL,Sarasota,5689,412569,1378.92,587.5,0.21%,12115,"Sarasota, FL",555.87,742.2041124723406
376,FL,Seminole,3433,455479,753.71,637.31,0.13%,12117,"Seminole, FL",309.22,1472.9933380764503
377,FL,St. Johns,1922,235087,817.57,605.25,0.07%,12109,"St. Johns, FL",600.66,391.3811474045217
378,FL,St. Lucie,3222,306507,1051.2,662.88,0.12%,12111,"St. Lucie, FL",571.93,535.9169828475514
379,FL,Sumter,1848,123996,1490.37,604.57,0.07%,12119,"Sumter, FL",546.93,226.7127420328013
380,FL,Suwannee,559,43794,1276.43,883.02,0.02%,12121,"Suwannee, FL",688.55,63.60322416672719
381,FL,Taylor,281,22175,1267.19,985.45,0.01%,12123,"Taylor, FL",1043.31,21.25446894978482
382,FL,Union,233,15142,1538.77,1493.58,0.01%,12125,"Union, FL",243.56,62.169485958285435
383,FL,Volusia,7006,529364,1323.47,798.44,0.26%,12127,"Volusia, FL",1101.03,480.7898059090125
384,FL,Wakulla,304,31893,953.19,931.35,0.01%,12129,"Wakulla, FL",606.42,52.59226278816662
385,FL,Walton,635,65889,963.74,746.35,0.02%,12131,"Walton, FL",1037.63,63.499513313994385
386,FL,Washington,331,24569,1347.23,1078.3,0.01%,12133,"Washington, FL",582.8,42.156829100892246
387,GA,Appling,192,18428,1041.89,875.15,0.01%,13001,"Appling, GA",507.08,36.34140569535379
388,GA,Atkinson,84,8273,1015.35,1156.63,0.00%,13003,"Atkinson, GA",339.38,24.37680476162414
389,GA,Bacon,137,11372,1204.71,1109.5,0.00%,13005,"Bacon, GA",258.58,43.97865264134891
390,GA,Baker,44,3150,1396.83,999.32,0.00%,13007,"Baker, GA",341.94,9.212142481137041
391,GA,Baldwin,455,45144,1007.89,929.53,0.02%,13009,"Baldwin, GA",257.84,175.08532423208192
392,GA,Banks,148,18397,804.48,713.61,0.01%,13011,"Banks, GA",232.09,79.26666379421776
393,GA,Barrow,556,77126,720.9,791.92,0.02%,13013,"Barrow, GA",160.31,481.10535836816166
394,GA,Bartow,919,103807,885.3,905.12,0.03%,13015,"Bartow, GA",459.54,225.89328458893675
395,GA,Ben Hill,217,17243,1258.48,1105.62,0.01%,13017,"Ben Hill, GA",250.12,68.93890932352471
396,GA,Berrien,231,18993,1216.24,1022.47,0.01%,13019,"Berrien, GA",451.9,42.02921000221288
397,GA,Bibb,1686,152760,1103.69,985.61,0.06%,13021,"Bibb, GA",249.76,611.6271620755925
398,GA,Bleckley,147,12970,1133.38,903.04,0.01%,13023,"Bleckley, GA",215.87,60.08245703432621
399,GA,Brantley,198,18355,1078.73,973.27,0.01%,13025,"Brantley, GA",442.36,41.49335382946017
400,GA,Brooks,195,15687,1243.07,1001.45,0.01%,13027,"Brooks, GA",493.05,31.816245816854273
401,GA,Bryan,271,36230,748,866.76,0.01%,13029,"Bryan, GA",435.97,83.1020483060761
402,GA,Bulloch,539,74722,721.34,876.01,0.02%,13031,"Bulloch, GA",672.81,111.05958591578604
403,GA,Burke,246,22688,1084.27,990.9,0.01%,13033,"Burke, GA",826.97,27.435094380690956
404,GA,Butts,276,23817,1158.84,1023.85,0.01%,13035,"Butts, GA",184.39,129.16644069635015
405,GA,Calhoun,60,6324,948.77,805.95,0.00%,13037,"Calhoun, GA",280.37,22.55590826407961
406,GA,Camden,362,53008,682.92,779.33,0.01%,13039,"Camden, GA",613.03,86.46885144283314
407,GA,Candler,149,10910,1365.72,1129.84,0.01%,13043,"Candler, GA",243.04,44.88973008558262
408,GA,Carroll,1083,116261,931.52,965.71,0.04%,13045,"Carroll, GA",499.08,232.95062915765007
409,GA,Catoosa,681,66398,1025.63,857.21,0.02%,13047,"Catoosa, GA",162.16,409.4597927972373
410,GA,Charlton,85,12497,680.16,609.5,0.00%,13049,"Charlton, GA",773.58,16.1547609814111
411,GA,Chatham,2493,289082,862.39,805.49,0.09%,13051,"Chatham, GA",426.44,677.8960697870743
412,GA,Chattahoochee,38,10922,347.92,840.94,0.00%,13053,"Chattahoochee, GA",248.74,43.909302886548204
413,GA,Chattooga,330,24824,1329.36,1094.58,0.01%,13055,"Chattooga, GA",313.34,79.22384630114253
414,GA,Cherokee,1500,241689,620.63,698.48,0.05%,13057,"Cherokee, GA",421.67,573.1709630753907
415,GA,Clarke,764,124707,612.64,759.67,0.03%,13059,"Clarke, GA",119.2,1046.1996644295302
416,GA,Clay,52,3020,1721.85,1100.09,0.00%,13061,"Clay, GA",195.38,15.45705804074112
417,GA,Clayton,1655,279462,592.21,826.98,0.06%,13063,"Clayton, GA",141.57,1974.019919474465
418,GA,Clinch,93,6829,1361.84,1296.27,0.00%,13065,"Clinch, GA",800.22,8.533903176626428
419,GA,Cobb,4298,748150,574.48,667.53,0.16%,13067,"Cobb, GA",339.55,2203.3573847739654
420,GA,Coffee,437,43012,1016,1070.12,0.02%,13069,"Coffee, GA",575.1,74.7904712223961
421,GA,Colquitt,468,45708,1023.89,976.76,0.02%,13071,"Colquitt, GA",544.15,83.99889736285951
422,GA,Columbia,923,147450,625.97,678.91,0.03%,13073,"Columbia, GA",290.09,508.2905305250095
423,GA,Cook,157,17167,914.55,827.12,0.01%,13075,"Cook, GA",227.16,75.57228385279099
424,GA,Coweta,1070,140526,761.42,800.12,0.04%,13077,"Coweta, GA",440.89,318.7325636780149
425,GA,Crawford,139,12322,1128.06,968.76,0.01%,13079,"Crawford, GA",324.89,37.92668287728154
426,GA,Crisp,246,22721,1082.7,864.77,0.01%,13081,"Crisp, GA",272.58,83.35534521975201
427,GA,Dade,180,16257,1107.22,875.6,0.01%,13083,"Dade, GA",173.98,93.4417749166571
428,GA,Dawson,205,23604,868.5,780.89,0.01%,13085,"Dawson, GA",210.83,111.95750130436844
429,GA,Decatur,316,26822,1178.14,968.38,0.01%,13087,"Decatur, GA",597.14,44.917439796362665
430,GA,Dekalb,4394,740321,593.53,670.96,0.16%,13089,"DeKalb, GA",267.58,2766.727707601465
431,GA,Dodge,246,20563,1196.32,1035.41,0.01%,13091,"Dodge, GA",495.89,41.46685756921898
432,GA,Dooly,129,13763,937.3,771.66,0.00%,13093,"Dooly, GA",391.94,35.11506863295402
433,GA,Dougherty,940,90017,1044.25,957.77,0.03%,13095,"Dougherty, GA",328.69,273.86595272140926
434,GA,Douglas,971,142224,682.73,820.84,0.04%,13097,"Douglas, GA",200.07,710.8711950817215
435,GA,Early,131,10339,1267.05,933.86,0.00%,13099,"Early, GA",512.59,20.170116467352074
436,GA,Echols,30,3962,757.19,853.31,0.00%,13101,"Echols, GA",414.89,9.549519149654126
437,GA,Effingham,447,58712,761.34,875.05,0.02%,13103,"Effingham, GA",477.7,122.90558928197613
438,GA,Elbert,260,19143,1358.2,965.11,0.01%,13105,"Elbert, GA",351.06,54.529140317894374
439,GA,Emanuel,293,22635,1294.46,1108.85,0.01%,13107,"Emanuel, GA",680.6,33.25741992359683
440,GA,Evans,104,10670,974.7,882.45,0.00%,13109,"Evans, GA",182.85,58.35384194695106
441,GA,Fannin,350,24900,1405.62,859.09,0.01%,13111,"Fannin, GA",386.72,64.38767066611501
442,GA,Fayette,863,111627,773.11,624.55,0.03%,13113,"Fayette, GA",194.34,574.390243902439
443,GA,Floyd,1092,96560,1130.9,937.53,0.04%,13115,"Floyd, GA",509.91,189.36675099527366
444,GA,Forsyth,1120,221009,506.77,610.39,0.04%,13117,"Forsyth, GA",224.02,986.5592357825194
445,GA,Franklin,294,22320,1317.2,979.39,0.01%,13119,"Franklin, GA",261.5,85.35372848948374
446,GA,Fulton,6535,1023336,638.6,699.91,0.24%,13121,"Fulton, GA",526.64,1943.1414248822725
447,GA,Gilmer,337,29733,1133.42,806.21,0.01%,13123,"Gilmer, GA",426.54,69.70741313827543
448,GA,Glascock,50,3006,1663.34,1139.81,0.00%,13125,"Glascock, GA",143.74,20.912759148462502
449,GA,Glynn,868,84502,1027.19,803.29,0.03%,13127,"Glynn, GA",419.75,201.31506849315068
450,GA,Gordon,526,56904,924.36,905.86,0.02%,13129,"Gordon, GA",355.81,159.92805148815378
451,GA,Grady,274,24808,1104.48,923.96,0.01%,13131,"Grady, GA",454.53,54.579455701493856
452,GA,Greene,191,17003,1123.33,751.69,0.01%,13133,"Greene, GA",387.44,43.885504852364235
453,GA,Gwinnett,4258,907135,469.39,642.04,0.16%,13135,"Gwinnett, GA",430.38,2107.75361308611
454,GA,Habersham,480,44246,1084.84,871.16,0.02%,13137,"Habersham, GA",276.74,159.88292259882923
455,GA,Hall,1495,196637,760.28,720.02,0.05%,13139,"Hall, GA",392.78,500.6288507561485
456,GA,Hancock,109,8640,1261.57,845.6,0.00%,13141,"Hancock, GA",471.84,18.311291963377418
457,GA,Haralson,389,29042,1339.44,1155.42,0.01%,13143,"Haralson, GA",282.17,102.92376935889712
458,GA,Harris,253,33652,751.81,637.39,0.01%,13145,"Harris, GA",463.87,72.54618750943152
459,GA,Hart,315,25553,1232.73,849.63,0.01%,13147,"Hart, GA",232.39,109.95739919962134
460,GA,Heard,148,11487,1288.41,1107.79,0.01%,13149,"Heard, GA",296.03,38.803499645306225
461,GA,Henry,1461,221768,658.8,793.82,0.05%,13151,"Henry, GA",322.13,688.4425542482849
462,GA,Houston,1181,152122,776.35,824.75,0.04%,13153,"Houston, GA",375.54,405.07535815092933
463,GA,Irwin,114,9422,1209.93,935.54,0.00%,13155,"Irwin, GA",354.34,26.590280521532993
464,GA,Jackson,618,64615,956.43,984.31,0.02%,13157,"Jackson, GA",339.66,190.23435199905788
465,GA,Jasper,137,13654,1003.37,894.2,0.00%,13159,"Jasper, GA",368.17,37.08612869055056
466,GA,Jeff Davis,182,14877,1223.36,1230.82,0.01%,13161,"Jeff Davis, GA",330.74,44.98095180504323
467,GA,Jefferson,208,15916,1306.86,1018.44,0.01%,13163,"Jefferson, GA",526.49,30.230393739672166
468,GA,Jenkins,102,8849,1152.67,952.55,0.00%,13165,"Jenkins, GA",347.28,25.480879981571068
469,GA,Johnson,105,9505,1104.68,932.15,0.00%,13167,"Johnson, GA",303.01,31.368601696313654
470,GA,Jones,252,28623,880.41,750.42,0.01%,13169,"Jones, GA",393.93,72.66011727971974
471,GA,Lamar,215,18469,1164.11,988.92,0.01%,13171,"Lamar, GA",183.5,100.64850136239782
472,GA,Lanier,88,10399,846.24,865.26,0.00%,13173,"Lanier, GA",185.26,56.1319227032279
473,GA,Laurens,566,47516,1191.18,926.33,0.02%,13175,"Laurens, GA",807.3,58.85792146661712
474,GA,Lee,201,29337,685.14,761.38,0.01%,13177,"Lee, GA",355.78,82.45826072291867
475,GA,Liberty,369,62570,589.74,888.37,0.01%,13179,"Liberty, GA",489.8,127.74601878317681
476,GA,Lincoln,95,7828,1213.59,853.79,0.00%,13181,"Lincoln, GA",210.38,37.20886015780968
477,GA,Long,91,18437,493.57,713.28,0.00%,13183,"Long, GA",400.29,46.059107147318194
478,GA,Lowndes,908,114628,792.13,884.75,0.03%,13185,"Lowndes, GA",496.07,231.07222770979902
479,GA,Lumpkin,265,31445,842.74,774.33,0.01%,13187,"Lumpkin, GA",282.93,111.14056480401513
480,GA,Macon,156,13450,1159.85,1062.86,0.01%,13193,"Macon, GA",400.64,33.57128594249201
481,GA,Madison,292,28824,1013.04,893.73,0.01%,13195,"Madison, GA",282.31,102.10052778860118
482,GA,Marion,76,8524,891.6,747.98,0.00%,13197,"Marion, GA",366.0,23.2896174863388
483,GA,Mcduffie,225,21490,1047,898.35,0.01%,13189,"McDuffie, GA",257.46,83.46927678085918
484,GA,Mcintosh,134,13927,962.16,650.76,0.00%,13191,"McIntosh, GA",424.3,32.82347395710582
485,GA,Meriwether,296,21074,1404.57,1043.6,0.01%,13199,"Meriwether, GA",501.22,42.04540920154822
486,GA,Miller,89,5926,1501.86,1083.93,0.00%,13201,"Miller, GA",282.42,20.982933220026908
487,GA,Mitchell,230,22459,1024.09,852.25,0.01%,13205,"Mitchell, GA",512.09,43.857525044425785
